video,title,date,location,summary,topics,featured_techniques,section_count
8V5C0zGZiIQ.youtube,"Vegan Hangover Recovery: Potassium-Rich Foods, Hydration, and a Tofu Burrito","July 2, 2022",,"The Goodful video presents a plant-based approach to easing hangover symptoms, emphasizing hydration and electrolytes alongside nutrient-dense foods. It highlights oatmeal as a complex carbohydrate for stable blood sugar, almonds for magnesium, bananas and avocado for potassium, spinach for folate, and sweet potatoes for magnesium, potassium, and vitamin A. A tofu scrambled breakfast burrito is offered as a practical demonstration that combines these elements. Hydration is framed as the key antidote, with recommendations for water, vegetable broth or miso soup, and coconut water, plus nausea relief via ginger and a lemon-ginger tea recipe to soothe the stomach.",Oatmeal Recovery; Almond Recovery Food; Banana Recovery Food; Potassium Rich Foods; Avocado Base; Hangover Guacamole; Sweet Potatoes; Spinach Greens; Hangover Recovery Food; Tofu Burrito; Hydration Strategies; Hydration Water; Veggie Broth; Miso Soup; Coconut Water; Ginger Basics; Lemon Ginger Tea,"Tofu scrambled breakfast burrito @ 01:46:00; Lemon ginger tea recipe @ 03:31:00; Hydration-focused rehydration liquids (broth, miso, coconut water) @ 03:12:00",3
8roUYAPp2Ls.youtube,Vegan Recipes To Bring To A Backyard Barbecue — Goodful (YouTube) Analysis,"June 27, 2022",backyard setting (probable),"This Goodful YouTube video presents a backyard barbecue concept built around vegan recipes, framed by a summer-friendly mood and host-oriented intro. The available transcript excerpt shows an opening line that invites viewers to embrace a backyard cookout and vegan barbecue classics, followed by multiple music and applause cues throughout the first six minutes. The material available does not include step-by-step cooking instructions or specific recipe demonstrations within the sampled timestamps; instead, the value lies in establishing theme, ambiance, and audience/host cues for a vegan cookout. The video duration is six minutes and six seconds, with the sampled transcript focusing on narration and production elements (music, applause) rather than recipe execution.",Vegan Barbecue; Vegan Recipes; Backyard Cookout; Summer Entertaining; Outdoor Cooking Show; Intro Narration; Host Setting; Audio Cues Pacing; Goodful YouTube; Summer Cooking; Vegan Grilling; Vegan Barbecue Planning,Intro establishes the backyard barbecue theme via direct narration @ 00:00:00; Use of ambient music and audience applause to pace the video @ 00:00:44,6
9DUr2cDDHDQ.youtube,I Tried 6 Vegan Egg Substitutes For Baking Cupcakes,"August 26, 2020",,"In this Goodful video, Merle explores six vegan egg substitutes by baking cupcakes from a vegan yellow cake mix to keep variables consistent. She tests aquafaba, carbonated water, applesauce, mashed banana, flax egg, and a water–oil–baking powder slurry, comparing texture, binding, and flavor. Through bake-and-taste rounds, she scores each substitute, notes failures (notably with aquafaba and certain slurry blends), and crowns flax egg as the winner for its binding, light texture, and neutral flavor. The evaluation highlights that vegan substitutions don’t always behave like real eggs in standard cake mixes and offers practical takeaways for home bakers.",Vegan Egg Substitutes; Egg Free Baking; Aquafaba Egg Substitute; Carbonated Water Substitute; Applesauce Egg Substitute; Banana Egg Swap; Flax Egg Swap; Cake Mix Control; Cupcake Binding; Substitute Flavor Impact; Baking Substitutions; Vegan Egg Testing; Egg Substitute Scoring; Vegan Baking Tips; Recipe Replication Testing; Baking Experiments; Egg Substitution Tips,Flax egg preparation (1 tablespoon ground flax seed + 3 tablespoons water; let sit ~5 minutes until thickened) @ 00:03:52; Aquafaba as an egg substitute and its incorporation into batter @ 01:36:00; Carbonated water as an egg substitute and evaluating texture/fluffiness @ 01:58:00; Mashed banana as egg substitute and impact on flavor/texture @ 00:56:00; Applesauce as an egg substitute and its effect on binding @ 02:42:00; Using a water–oil–baking powder slurry as an egg substitute (slurry-based batter) @ 03:01:00,4
9t3TwDcKdUI.youtube,Vegan Fast Food Recipes You Need — Goodful,"October 11, 2021",,"This Goodful YouTube video is titled Vegan Fast Food Recipes You Need and runs about 5 minutes and 24 seconds. The provided transcript contains almost no spoken instructional content; it is dominated by background music with only a few short, non-instructional words visible in the timing cues. Because the transcript does not record any recipe steps, ingredient lists, or technique demonstrations, the analysis cannot confirm specific vegan fast-food dishes or the cooking methods shown. The publication metadata places the video squarely in the creator’s vegan cooking category, suggesting a demonstration or montage of plant-based recipes, but the transcript alone yields no explicit instructional detail. The timeline indicates multiple music cues and sparse dialogue rather than step-by-step guidance, so any firm claims about techniques or exact dishes would require viewing beyond the transcript itself.",Vegan Fast Food; Plant-Based Cooking; Quick Meals; Recipe Demonstrations; Goodful Video; YouTube Cooking Video; Cooking Video Music; Goodful Format; Vegan Recipe Ideas,,5
AoEj8oDeBYw.youtube,$4 Vs. $24 Vegan Sandwich,"August 14, 2021",Mendocino Farms (referenced as a go-to banh mi source),"Goodful’s video stages a side-by-side sandwich showdown: a budget-friendly $4 vegan sandwich versus a premium $24 vegan sandwich, with a guest taste-test to decide which option delivers the best value. The cheap build centers on marinated tofu, a mushroom pate, crisp fried tofu, cucumber, cabbage slaw, pickles, and a vegan chipotle mayo, assembled with a budget-minded approach. The splurgeworthy version layers a basil pesto infused with truffle oil, roasted red pepper spread, olive tapenade, and plant-based meats and cheeses (prosciutto, carpaccio, Yoko’s mozzarella, provolone), finished with arugula and melted vegan cheese. Tucker samples both and weighs flavor complexity against price to determine the better value, while Merle and Rachel invite viewers to suggest future challenges. The video blends cooking tactics with a light-value comparison format and ends with audience engagement prompts.",Tofu Marinade Base; Extra Firm Tofu Cutting; Tofu Marinade; Mushroom Pate; Mushroom Pate Method; Tofu Crisping; Chipotle Mayo; Budget Sandwich Assembly; Cabbage Slaw; Quick Pickled Vegetables; Quick Pickled Onion; Bread Toasting Technique; Basil Pesto Drizzle; Roasted Pepper Spread; Olive Topping; Vegan Deli Meats; Cashew Mozzarella Provolone; Arugula Sandwich; Pan Toasting Technique; Pan Melted Cheese; Value Taste Test; Future Challenge Prompt,tofu marinade (soy-based) @ 00:02:25; mushroom pate made in a food processor @ 00:03:03; cornstarch crisp on fried tofu @ 00:04:32; quick-pickling of daikon and carrot @ 00:05:58; vegan pesto with basil and truffle oil @ 00:07:04; roasted red pepper spread and olive tapenade @ 00:07:58; pan-toasting and melting vegan cheese @ 00:11:50; taste test and value judgment @ 00:12:00,5
BjOPOBzxaQI.youtube,Vegan Trader Joe’s Highlights and a 24-Hour Budget Cook‑Along (Goodful),"June 26, 2025",,"This Goodful video surveys Trader Joe’s vegan-friendly offerings, first spotlighting five items touted as accidentally vegan, then presenting a broader roundup of new vegan-capable products and a practical demonstration: a quick vegan dinner using Impossible Meat, followed by a 24‑hour, budget-conscious meal plan built from Trader Joe’s ingredients. The host previews specific products by name, shares brief tasting notes, and then walks through simple cooking and meal-prep steps (including a quick pickle, open-face grilled cheese Caprese, and avocado toast) aimed at showing how to assemble meals around accessible vegan options.",Trader Joe's Highlights; Accidentally Vegan Items; Vegan Truffle Aioli; Ube Mochi Mix; Strawberry Lemon Bars; Rosemary Croutons; Trader Joe Chips; Oat Vanilla Ice Cream; Bolognese Ravioli; Tiny Fruity Cuties; Salted Caramel Cones; Carolina Gold Chips; Vegan Arrabbiata Pasta; Bomba Snacks; Korean Rice Cakes; Egg Free Veggie Pie; Vodka Discussion; Trader Joe’s Challenge; Impossible Meat; Veggie Broth; Almond Milk; Tomato Paste; Bay Leaf; Sourdough Bread; Avocado Base; Parisian Cucumbers; Vinegar Pickle Method; Open Face Caprese; Shredded Almond Cheese; Olive Oil; Balsamic Glaze; Budget Meal Prep,Quick cucumber pickling with vinegar @ 00:04:04; Open-face grilled cheese Caprese using almond cheese @ 00:04:28; Sourdough avocado toast with balsamic glaze @ 00:03:34; Budget meal construction from a single store (meal planning) @ 00:03:28; Wine- and almond-milk–based vegan sauce for pasta @ 00:02:55,4
Gn6E4xpR43Q.youtube,"Vegan Quick Dishes Under 20 Minutes: Mug Cake, Tofu Ricotta Pizza, Grilled-Cheese-Style Melt, and Cinnamon Rolls","June 28, 2021",,"This Goodful video presents a sequence of plant-based recipes designed to be ready in under 20 minutes, demonstrated through a mix of microwave, toaster oven, and quick-stovetop techniques. The host first builds a simple chocolate mug cake from dry and wet ingredients, microwaves it, and tops with vegan chips. Next, a fast tofu ricotta is blended and used to top a pita-based vegan pizza that’s finished under a broil. A separate microwave macaroni dish uses oat milk, nutritional yeast, and a vinegar blend to mimic cheese richness. The episode also covers a dairy-free cheese spread made from coconut oil and herbs to pair with toasted bread, plus a dramatic, high-speed microwave cinnamon roll with a simple icing. Throughout, the host emphasizes speed, beginner-friendliness, and customization with pantry staples.",Microwave Mug Cake; Cake Dry Ingredients; Wet Cake Ingredients; Tofu Ricotta; Yeast Vegan Cheese; Vegan Cheese Acidity; Rice Wine Vinegar; Toaster Oven Broil; Pita Pizza Base; Marinara Ricotta Topping; Pizza Seasoning Blend; Pizza Pepper Flakes; Tofu Pressing; Vegan Cheese Toast; Herbed Vegan Cheese; Microwave Macaroni; Refined Coconut Oil; Applesauce Cookie Dough; Mug Cinnamon Rolls; Microwave Icing,Microwave mug cake from dry and wet ingredients @ 00:00:11; Blending tofu with nutritional yeast and acids to make a ricotta-like filling @ 00:01:16; Assembling and broiling a pita-based vegan pizza @ 00:01:43; Pressing tofu to drain moisture using a weight @ 00:06:13; Microwave cinnamon roll dough and quick icing @ 00:08:00,7
J24404o3SjQ.youtube,Vegan Pizza Showdown: LA Pizza 108 Tasting and Studio-Crafted Vegan Pizza,"April 16, 2022","Los Angeles, CA (Pizza 108 visit)","In this Goodful feature, Merl and Tucker chase vegan pizza credibility across two formats: a trip to Pizza 108 in Los Angeles to sample a top vegan pie, followed by a studio baking session where they build a fully vegan pizza from scratch. The studio portion features a cashew-based vegan mozzarella, a gluten-based vegan pepperoni split into a log and steamed, and a tofu-mushroom sausage, all shaped, topped, and baked on a Neapolitan-style dough. They compare the LA visit with Prime Pizza and their studio creation, then rate each pie. Along the way, they discuss technique (dough characteristics, melt/stretch of vegan cheese, and texture of vegan meats) and ethics (veganism and environmental considerations) as part of the tasting commentary.",Pizza 108 Taste Test; Neapolitan Crust; Dough Fermentation; Vegan Mozzarella Base; Seitan Pepperoni Technique; Seitan Sausage Technique; Cornmeal Dusting; Pizza Dough Shaping; Cheese Melt Stretch; Vegan Meat Toppings; Studio Pizza Workflow; Taste Evaluation; Vegan Ethics Discussion; Pizza Taste Test; Viewer Suggestions,"Vegan mozzarella made from Cashews with miso, refined coconut oil, nutritional yeast, tapioca starch, and lemon juice for melt and tang @ 00:06:39; Pepperoni built from vital wheat gluten with fennel, black pepper, smoked paprika, red pepper flakes; formed into a log and steamed to set @ 00:08:56; Vegan sausage formed from tofu, mushroom mixture, cornstarch and flour; shaped into logs and steamed @ 00:09:43; Neapolitan-style dough handling: pillowy yet crisp crust achieved through fermentation and careful stretching @ 00:04:02; Dough assembly and shaping: cornmeal-dusted dough ball hand-pressed into pizza form @ 00:12:40; Layering of vegan cheese and vegan meats on a dough-to-crust bake for final pizza assembly @ 00:13:02",3
JNBm5TWqCnI.youtube,Lavender Cheesecake Swirl: A Vegan Ice Cream Tutorial with a Dear Bella Creamery Inspiration,"August 28, 2022","Dear Bella Creamery, Los Angeles, CA (probable)","This Goodful video follows hosts Merle and Lindsay as they first visit Dear Bella Creamery in Los Angeles to sample vegan flavors, then return to the studio to build a scratch-made lavender-infused vegan ice cream with cheesecake chunks. The process blends practical dairy-free techniques (oat-milk base, coconut oil fat, and cocoa butter for creaminess) with a vegan cheesecake layer (soaked cashews, coconut milk, vanilla, lemon, miso, and vegan cream cheese). The lavender flavor is infused, blueberry jam adds color and aroma, and natural spirulina colors a blue swirl. The base and cheesecake components are prepared separately, chilled/frozen in stages, then layered together and churned before a final six-hour freeze. The result is a fully vegan dessert that aims to match traditional textures and flavors while highlighting scratch-made ingredients and careful texture control, with a post-taste rating session comparing the homemade batch to the shop flavors.",Vegan Ice Cream Base; Coconut Oil Ice Cream; Milk Base Neutralization; Cashew Cheesecake Base; Coconut Cheesecake Filling; White Miso Depth; Vegan Cream Cheese; Vegan Graham Crust; Chilled Layers; Lavender Ice Cream; Blueberry Jam Color; Spirulina Coloring; Cocoa Butter Texture; Cheesecake Swirl Layering; Tasting and Rating; Ice Cream Churning; Final Freeze Time; Natural Ingredients; LA Ice Cream Culture; Flavor Comparison,"Vegan base formulation using oat milk, coconut oil, and unrefined sugar @ 00:02:39; Cheesecake base using soaked cashews, coconut milk, vanilla, lemon and miso @ 00:06:50; Incorporating vegan cream cheese for cheesecake texture @ 00:07:28; Lavender infusion in hot liquid with controlled steep time @ 00:08:15; Natural coloring with spirulina for blue elements @ 00:03:52; Cocoa butter addition to enhance creaminess @ 00:09:47; Churning in an ice cream maker and staged freezing @ 00:10:49; Layering cheesecake cubes into the ice cream before final freeze @ 00:11:06",5
KC2C-YHFLNw.youtube,14 vs 54 Vegan Lasagna: Budget-Friendly vs Luxe Plant-Based Lasagna,"September 18, 2020",,"In this Goodful video, Merle and Rachel stage a friendly, food-competition to contrast a vegan lasagna made on a tight budget with one made at a higher spend, aiming to show how flavor, texture, and yield can be balanced at different price points. They flip a coin to assign which cook handles the $14 versus the $54 version, and enlist Arya as a blind judge who doesn’t know who prepared which dish. The budget version builds a tofu-based ricotta and a mushroom-eggplant meat sauce, then bakes with simple sauce, noodles, and dried herbs. The upscale version uses cashews for a richer ricotta, a wine-enhanced meat sauce with San Marzano tomatoes, and a vegan cheese topping. After both are prepared and tasted, Arya weighs texture and flavor before the hosts reveal the costs and discuss which offers better value, even joking about combining elements from both recipes for a future “love child” version.",Vegan Lasagna; Budget Cooking; Tofu Ricotta; Cashew Ricotta; Mushroom Eggplant Sauce; Soy Sauce Umami; Wine in Sauce; San Marzano Tomatoes; Vegan Cheese Substitutes; Lasagna Bake; Cost vs Value; Blind Judging; Recipe Substitutions; Two Version Comparison; Food Challenge,Tofu ricotta for budget vegan lasagna @ 00:01:12; Cashew ricotta for premium vegan lasagna @ 00:04:55; Mushroom-eggplant 'meat' sauce for budget lasagna @ 00:02:22; Umami boosting with soy sauce @ 00:02:52; Wine infusion in sauce @ 00:03:10; San Marzano tomatoes in premium sauce @ 00:07:20; Vegan cheese topping usage @ 00:07:56; Budget vs premium layering and baking sequence @ 00:07:34; Blind judging to prevent bias @ 00:00:36,8
LkiJFelmLPk.youtube,"Vegan TikTok Hacks Tested: Mugs Cakes, Samoas, Banana Ice Cream and More (Goodful)","August 1, 2020",,"Goodful tests a curated set of popular vegan TikTok hacks, ranging from a quick Oreo mug cake to frozen-fruit-based desserts and simple no-bake cookies. The host narrates the preparation and then rates each result, revealing a spectrum of outcomes: the Oreo mug cake comes out fudgy and solid (8/10), sour patch grapes with lime juice land around 3/10, a milk substitute from almond butter and water lands at 5/10, and a frozen-blueberry “ice cream” approach rates around 6/10. The trio of 3-ingredient ideas includes a banana-coconut-chocolate dough described as “vegan smells” with cookies baked to 15–20 minutes and cooled; a Samoa-like cookie earns about 8/10. A banana-based blender ice cream hits a perfect 10/10, and date-peanut butter-chocolate bites score 9/10. The episode also covers a cookie-dough-based base using blended oats (flattening and baking attempts yield a 2/10), and ends with an ice-cream-sandwich hack that earns an 8/10. Across hacks, the video emphasizes ease of execution and taste, while noting texture and ingredient limits where relevant.",Oreo Mug Cake; Oreo Almond Milk; Microwave Mug Desserts; Sour Patch Grapes; Grape Lime Juice; Almond Butter Milk; Blueberry Milk Ice Cream; Banana Coconut Dough; Vegan Smells Cookies; Three Ingredient Oat Cookies; Blended Oat Flour; Date Peanut Bites; Date Bites; Banana Ice Cream; banana-based ice cream; Ice Cream Sandwich; Three Ingredient Cookie Dough; Cookie Flattening; Bake Time Testing,"Oreo mug cake (microwave) @ 00:00:07; Sour Patch grapes with lime juice (grapes + citrus hack) @ 00:01:20; Almond milk from almond butter and water (blending, no straining) @ 00:02:10; Blueberry-based 'ice cream' from frozen berries @ 00:02:58; Three-ingredient vegan smells dough (banana + coconut + chocolate) @ 00:04:32; Samoas-like cookies from a three-ingredient base @ 00:06:33; Banana-based blender ice cream @ 00:06:39; Date, peanut butter, and chocolate bites (snickers-style) @ 00:07:32; Oat-based cookie dough with optional toppings @ 00:08:39; Ice cream sandwich using homemade cookies @ 00:11:09",8
MGRA9PxSvsk.youtube,Two Non-Cooks Try To Make A Vegan Grilled Cheese From Scratch,"July 23, 2022",,"In this Goodful video, host Rachel pits two inexperienced cooks, Ben and Tucker, against a no-recipe challenge to craft a vegan grilled cheese. The segment combines cooking instruction with humor and light game-show elements, introducing lifelines to guide the cooks (watch a 10-second clip, look up an ingredient definition, or consult Bona vegan). The vegan cheese is built from a cashew-carrot base, enriched with nutritional yeast, lemon juice, garlic powder, and turmeric, then thickened with tapioca starch and a structural agent (agar agar, with a nod to gelatin flakes). The mixture is formed on parchment, chilled to set, sliced into rectangles, and then toasted between buttered bread slices with a splash of water and a covered pan to melt. The final judging by a vegan panel, including Merle, compares appearance, texture, and taste, concluding with the reveal of which contestant’s cheese won. The video blends practical technique with playful commentary and audience-friendly tips.",Cashew Cheese Base; Carrot Boost; Cashew Carrot Boiling; Reserved Cooking Liquid; Cheesy Yeast Flavor; Lemon Tang; Garlic Powder Seasoning; Turmeric for Color; Tapioca Stretch; Agar Setting Agent; Gelatin Texture Modifier; Smooth Sauce Blending; Cheese Forming and Chilling; Cheese Chill Time; Cheese Slicing; Pan-Toasted Bread; Melting Cheese Covered; Vegan Grilled Cheese Judging; Video Format,Cashew-and-carrot vegan cheese base @ 00:01:42; Boiling and softening cashews and carrots; using reserved liquid @ 00:01:42; Nutritional yeast for cheesy flavor @ 00:02:41; Lemon juice for tang and brightness @ 00:02:45; Turmeric for color @ 00:03:04; Tapioca starch with water to create stretch @ 00:04:57; Agar agar to help set cheese shape @ 00:04:28; Optional gelatin flakes for thickness @ 00:05:52; Forming a large rectangle and chilling on parchment @ 00:06:31; Butter-bread assembly and pan-toasting with water steam @ 00:08:27; Covering and flipping to achieve browning and melt @ 00:09:17; Judging by Merle and vegan panel with final reveal @ 00:10:11,6
OS5R_xJOnr8.youtube,5 Minute vs. 5 Hour Vegan Tiramisu,"June 8, 2021",,"Goodful’s Merle leads viewers through two vegan tiramisu variations in a single video: a rapid 5-minute version built on a creamy silken tofu filling layered with crushed speculoos cookies and coffee, and a more traditional 5-hour version featuring a homemade vegan mascarpone, a sponge-like vegan ladyfinger cake, and espresso-dunked cake layers. The video provides ingredient lists, equipment, and time cues for each method, including blending the tofu filling, crumbling cookies, building layers in a jar for the quick version, baking and cooling a vegan sponge for the longer version, espresso-soaking and layering with mascarpone, followed by refrigeration to set. The tone is casual and encouraging, ending with tasting notes and a prompt for audience engagement.",Silken Tofu; Full Fat Coconut Milk; Lemon Juice; Organic Sugar; Vanilla Extract; Food Processor Blending; Speculoos Cookies; Speculoos Crumbs; Cold Brew Coffee; Coffee Liqueur; Raspberries Raspberry Garnish; Five Minute Tiramisu; Layered Tiramisu; Espresso Overview; Marsala Wine; Dark Rum; Ladyfinger Cake; Flour Cake Dry Ingredients; Sugar Overview; Baking Soda; Salt Seasoning Overview; Non Dairy Milk; Vanilla Bean Overview; Apple Cider Vinegar; Cooking Oil; Vegan Mascarpone; Recipe Refrigeration,Tofu-based vegan cream for quick tiramisu @ 00:00:24.080; Layering with speculoos cookies and coffee in a jar @ 00:00:50.079; Espresso-dunked vegan tiramisu layers with Marsala/dark rum @ 00:04:01.040; Homemade vegan mascarpone using vegan cream cheese @ 00:03:16.400; Chill/set period to develop flavor and texture @ 00:04:39.280,3
P7pDhal7F30.youtube,"Creamy Dairy-Free Vegan Soups: Mushroom-Wild Rice, Cauliflower-Potato, Tomato Rosemary, White Bean & Kale, and Pea (Goodful)","July 9, 2025",,"This Goodful video showcases an array of dairy-free vegan soups, each built around a core technique: turning vegetables and aromatics into creamy, comforting bowls without dairy. The host demonstrates cauliflower-potato soup to hide veggies, a creamy mushroom and wild rice soup with mushroom soaking, sautéing, and white-wine deglazing, a dairy-free umami mushroom soup finished with coconut milk, a roasted tomato rosemary soup that uses a rosemary-grater trick, a white bean and kale soup with lemon-olive oil brightness, and a dairy-free creamy pea soup. Across segments, viewers learn practical kitchen steps such as soaking mushrooms, thickening with flour, simmering grains, blending to creamed textures, and finishing with vegan parmesan, lemon zest olive oil, and fresh herbs. The video also references specific Goodful tools and pantry-staple ingredients to help home cooks reproduce the recipes.",Cauliflower Potato Soup; Dairy-Free Creaminess; Mushroom Wild Rice Soup; Dried Mushroom Soaking; Aromatic Vegetable Sauté; White Wine Deglazing; Wild Rice Simmering; Oat Coconut Creaminess; Vegan Parmesan Topping; Tomato Rosemary Soup; Rosemary Grating; Lemon Olive Finish; White Bean Kale Soup; Lemony Kale Soup; Dairy-Free Pea Soup; Garlic Smash; Cast Aluminum Dutch Oven; Goodful Cookware; Cassava Bread Dip; Gift Soup Ideas,Soaking dried mushrooms in warm broth @ 00:01:03; Sautéing mushrooms until liquid cooks out @ 00:01:13; White wine deglazing and adding stock @ 00:01:21; Simmering wild rice in broth until tender @ 00:01:24; Creamy dairy-free finish using oat milk (and coconut milk) @ 00:01:29; Grating rosemary leaves to release aroma @ 00:02:57; Lemon zest infused olive oil for brightness @ 00:03:41; Roasting vegetables for soup base @ 00:02:39; Dairy-free pea soup blending to creamy texture @ 00:04:47,5
Qg8aieIfdSU.youtube,Plant-based Sausage Egg McMuffin recreation and blind taste test with an ex-McDonalds employee,"June 28, 2022",,"In this Goodful video, host May attempts a vegan recreation of the Sausage Egg McMuffin using supermarket plant-based items and kitchen improvisation. She experiments with two vegan sausages (Impossible and Light Life), tofu-based egg white and a yolk made from Just Egg, and two vegan cheese options, all baked or heated with Miyoko’s butter. A steel egg ring is used to shape patties, and flavors are built with maple syrup, sage, salt, pepper, and kala namak (black salt) to mimic eggy notes. May and her guest Nini, a former McDonald’s employee and manager, taste both the vegan version and a store-bought McMuffin in a side-by-side test to see if the vegan version can fool a former McDonald’s worker. The video documents the iterative testing of textures and meltiness, the assembly sequence (toasted muffins with cheese on the bottom, sausages, egg substitute, and top muffin), and a final verdict that the vegan version can be surprisingly convincing, leaving even a carnivore-reared tester impressed.",Impossible Sausage; Lightlife Sausage; Firm Tofu; Maple Syrup; Sage Seasoning; Salt And Pepper; Kala Namak; Miyoko's Butter; Egg Rings; Just Egg; Vegan Cheese Option 1; Vegan Cheese Option 2; Toasted Muffins; McMuffin Assembly Order; Side-by-Side Taste Test; McDonald’s Guest Expert; McMuffin Elements; Sausage Vs Bacon Story; Taste Texture Balance; Bread Egg Ratio; Cheese Melt Behavior; Substitute Flavor Accuracy,Shaping vegan sausage patties with steel egg rings to mimic McMuffin patty size @ 00:52; Using black salt (kal namak) to create an eggy flavor in vegan eggs @ 05:00; Assembling a vegan egg by combining tofu white with Just Egg yolk and a round yolk substitute @ 04:21; Butter and melt approach for vegan cheese on muffins using Miyoko’s butter @ 03:07; Toasting assembly with cheese on bottom and patty/egg on top to achieve melt and texture @ 06:30; Blind-tasting format with an ex-McDonald’s employee to evaluate similarity @ 08:46,6
R2oYwXEIc0g.youtube,Upscale Plant-Based Dishes: Goodful's Fancy Vegan Meals,"June 14, 2021",,"Goodful's video titled Fancy Vegan Meals That Are Totally Worth The Coin presents upscale plant-based meals in a format that appears to emphasize presentation and value. The transcript is almost entirely music with sparse spoken content, yielding little in the way of explicit cooking steps, ingredient lists, or technique demonstrations. Based on the metadata, the material seems oriented toward inspiration for gourmet vegan dishes and considerations around cost and plating rather than procedural instructions. This analysis therefore notes the absence of instructional sequences in the transcript, the video's likely focus on visuals and ambiance, and the publication context as the primary signals for what a viewer might take away: concepts around high-end vegan dining, ingredient quality, and presentation rather than a step-by-step recipe walk-through.",Vegan Meals; Plant-Based Cooking; Gourmet Vegan Dishes; Plating Presentation; Ingredient Cost Quality; Vegan Cost Considerations; Vegan Recipe Inspiration; Goodful Style; Food Presentation; Entertaining Meal Ideas,,6
S2nZRwWvRXM.youtube,"Rice Paper Bacon: Layered, Marinated Vegan Bacon Demonstration (Goodful)","May 15, 2021",,"This Goodful video presents a vegan bacon technique built around layering two sheets of rice paper, softening them briefly, and cutting them into bacon-strip shapes. The host follows a detailed marinade mixing cream with tamari, nutritional yeast, olive oil, maple syrup, garlic powder, smoked paprika, black pepper, and liquid smoke, then coats both sides of the rice paper pieces. After an oven bake at 400°F (204°C) for about seven to eight minutes, the rice paper bacon achieves a crisp, fatty-like texture. The presenter discusses coating methods, notes the aftertaste of baloney, and highlights ethical considerations about pig farming, eventually rating the result around 8/10 and suggesting the vegan bacon as a strong BLT option. The video credits Edgy Veg as the original recipe source and frames the result as a practical, accessible vegan alternative with environmental and animal welfare implications.",Rice Paper Bacon; Rice Paper Layering; Rice Paper Softening; Bacon Strip Cutting; Tamari Marinade; Nutritional Yeast; Olive Oil; Maple Syrup; Garlic Powder; Smoked Paprika; Black Pepper; Liquid Smoke; Coating Method; Rice Paper Baking; Seven Minute Bake; Crispy Fatty Texture; Baloney Aftertaste; BLT Serving Suggestion; Pig Intelligence Ethics; US Pig Factory Stats; Review Rating; Edgy Veg Reference,"Layer two sheets of rice paper to thicken the bacon strips @ 00:01:12; Briefly soak rice paper to soften @ 00:01:19; Cut softened rice paper into bacon-strip shapes with kitchen scissors @ 00:01:27; Prepare and mix vegan bacon marinade from tamari, nutritional yeast, olive oil, maple syrup, garlic powder, smoked paprika, black pepper, and liquid smoke @ 00:01:50; Brush or dunk marinade on both sides of rice paper bacon for even coating @ 00:02:34; Bake at 400°F (204°C) for 7-8 minutes and adjust by eye; finish with another marinade brush @ 00:03:00; Brush additional marinade on baked rice paper bacon for finish @ 00:05:12; Evaluate texture and flavor; compare to traditional bacon and propose uses (BLT) @ 00:05:25; Final verdict and rating (8/10) @ 00:06:08",5
