video,title,date,location,summary,topics,featured_techniques,section_count
FlyQYNgJm7o.youtube,"Installing Wall Sconces in an Older Home: Wiring, Box Reuse, and Fireplace Mounting","February 23, 2025",Living Room / Fireplace Wall,"This This Old House episode follows Kevin and Heath as they troubleshoot and upgrade historical lighting around a living-room fireplace. They evaluate existing, nonfunctional wall switches, locate old plaster sconce boxes behind the fireplace, and determine that new wiring and larger boxes are required for proper, code-compliant sconces. The crew runs wire from the basement to a new wall location, uses a low-profile drilling trick to locate wall cavities, and pulls wires to the new sconces. They relocate a wall switch to a more logical position in the room, install the sconces, and patch the surrounding plaster. Throughout, they reference finding old wall contents (including a 1955 newspaper) as evidence of the wall’s history, and emphasize careful measurement from the mantel to ensure even, aesthetically pleasing sconce heights. The episode emphasizes planning, safe electrical work in an older home, and finishing touches for a clean install.",Sconce Installation; Hardwired Lighting; Plaster Wall Wiring; Fireplace Sconce Lighting; Box Relocation; Basement Wiring Access; Wire Routing; Junction Box Use; Old Wiring Safety; Toner Receiver Tracing; Insulation Tie Drill Trick; Mantel Wall Measurement; Plaster Patch Finishing; Stud Wire Fishing; Box Sizing Upgrade; Continuity Checks; Historic Wall Dating; Breaker Operation Check,Wiring path tracing with a toner and receiver to locate old sconce wires @ 00:02:21; Using an insulation tie as a DIY drill bit to locate a wall cavity @ 00:05:39; Fishing wires through studs from basement to wall cavity @ 00:10:12; Measuring each light height from the mantel to ensure identical clearance @ 00:08:36; Opening plaster boxes and inspecting old sconce locations to determine box size @ 00:09:11; Power testing and safe shutdown before working on electrical boxes @ 00:01:32; Final commissioning: test sconces after wiring and patching @ 00:11:31,4
GXrJWwrtKUI.youtube,"Wiring a Portable Generator to a Home: Transfer Switch, Interlock, and Safety","February 24, 2020",,"This video demonstrates practical approaches to powering a home with a portable generator. It covers essential safety guidance for outdoor operation to avoid carbon monoxide poisoning, methods to feed a home from a generator using a power inlet box and backfed wiring, and two main approaches for safe electrical integration: a transfer switch that selects critical circuits and an interlock that isolates the generator from street power. The host emphasizes prioritizing critical loads (furnace, refrigerator, heating) and performing a controlled restoration by turning on loads one by one to avoid overloading the generator. It also cautions against running high-draw appliances (oven, dryer, central air) during a outage and notes that a generator has limited capacity relative to a whole-house load.",Portable Generator Safety; CO Risk Prevention; CO Shutdown Sensor; Generator Outdoor Use; Power Inlet Wiring; Generator Wiring Safety; Generator Backfeed Wiring; Transfer Switch Basics; 10 Circuit Transfer Switch; Critical Load Selection; Generator Interlock Setup; Main Breaker Interlock; Generator Startup Sequence; Circuit Restoration Sequence; Avoid Heavy Loads,Outdoor operation of a generator with built-in CO protection @ 00:00:33; Feeding the home through a power inlet box instead of direct interior wiring @ 00:01:14; Using a 10-circuit transfer switch to isolate generator power to critical circuits @ 00:01:28; Interlock method to prevent backfeed and allow controlled restoration @ 00:02:18; Load-by-load restoration to avoid generator overload @ 00:03:21,8
HeHwE7m1V4A.youtube,Mount Outdoor TV with a Purpose-Built Enclosure: Wall mounting a 65-inch TV on an exterior deck,"June 21, 2026",Exterior deck wall (shade-side) with clapboard siding; mounting on the wall near a deck area,"This Old House presents a practical indoor-to-outdoor TV upgrade by mounting a TV behind a purpose-built outdoor enclosure on an exterior wall of a shaded deck. The host team weighs sun exposure, selects a wall suitable for mounting, and sizes for a 65-inch screen. They replace an indoor TV setup with an enclosure that includes cooling fans, thermostats, and optional humidity/heat controls, and they implement a behind-the-TV receptacle with weatherproof, tamper-resistant hardware fed from a dedicated outdoor-rated circuit protected by an AFCI/GFCI breaker. The process covers spacing the TV on foam blocks inside the enclosure, aligning and bolting the enclosure to wall studs, routing and sealing power cords, and sealing mounting interfaces with silicone to maintain a watertight install. The project concludes with wiring, a final power test, and a demonstration that the TV returns a live signal on the new outdoor setup.",Outdoor TV Enclosure; Exterior Stud Mounting; 16-Inch Stud Spacing; Mounting Block Support; 65-Inch TV Fit; TV Receptacle Mount; TR Weatherproof Receptacle; AFCI GFCI Breaker; Power Filter Protection; Outdoor TV Cable Cutout; Box Sealing Putty; Outdoor TV Sealant; Lag Bolt Mounting; Bracket Alignment; Enclosure Ventilation; Humidity Control; Polycarbonate Enclosure Care; Outdoor TV Planning,"Outdoor TV enclosure with integrated cooling fans, thermostats, and humidity/heater options @ 00:03:32; Use of foam mounting blocks supplied by enclosure manufacturer to provide proper TV support and spacing inside the enclosure @ 00:04:25; Routing power through a dedicated surge protector inside the enclosure and using an external conduit/pass-through to keep the area weather-tight @ 00:05:16; Weather-resistant, tamper-resistant exterior receptacle installed with putty and silicone sealing for waterproofing @ 00:08:29; Secure mounting to wall studs with lag bolts and seal all mounting penetrations for watertight integrity @ 00:08:54",6
JYycB8TcYOc.youtube,"Drilling Holes for Electrical Wiring in Studs: Tools, Clearances, and Wire-Pulling Techniques","July 24, 2022",,"This Old House's Tool Lab video explains practical methods for boring holes in wood studs to run electrical wiring. It compares auger bits with self-feeding tops, spade bits, and a suite of accessories (extensions, right-angle adapters, flexible bits) to reach tight corners. The presenter emphasizes code-driven clearance from stud edges (minimum 1-1/4 inches) and suggests a center-spotting approach by stepping bit sizes to avoid precise centering on every stud. The workflow covers drilling demonstrations, corner access strategies, and wire-pulling techniques that keep wires at a consistent height, bend wires within the wall bay to form curves, and manage offsets with pre-fitting or “fish” methods. The video also notes protective measures like nail plates when clearance cannot be met and advises checking local codes for multiple cables.",Stud Hole Drilling; Auger Bit; Self-Feeding Auger Bit; Spade Bit Drilling; Cell Feed Bit; Right-Angle Drill Adapter; Drill Bit Extensions; Stacked Bit Extensions; Flexible Drill Bits; Corner Wire Access; Hole Sizing Clearance; Edge Clearance for Wiring; Center Location Strategy; 2x4 vs 2x6 Studs; Drilling Height Consistency; Hole Pre-Fitting; Corner Wire Fishing; Wire Bending; Wire Pulling Holes; Nail Plate Protection; Inspector Code Checks,"Auger bit with self-feeding top bit for long-lasting holes through studs @ 00:00:41; Spade bit with optional feed bit for targeted, smaller holes @ 00:01:04; Right-angle adapter used with spade bit to access tight bays @ 00:04:24; Stacked extensions to reach awkward corners @ 00:04:46; Pre-fitting wire through existing holes to align drilling in corners @ 00:05:00; Bending wire against back wall to form a curve for easier passage @ 00:06:03; Fish-wire approach to start threading in tight corners @ 00:07:11; Nail plates as protection when edge clearance cannot be met @ 00:08:02",6
Js9xFSEaOBE.youtube,Automatic Closet Lighting with Ball Switch and Motion Sensor (Two-Closet Installation),"November 15, 2015",Master Closet,"This instructional segment demonstrates adding automatic lighting to two closets by installing fluorescent fixtures and using two control strategies to automate illumination. For the single-door master closet, a ball switch is used to switch the light on when the door opens. For the two-door guest closet, a motion-activated switch triggers the light when either door is opened, with a hand-held control to turn it off if needed. The process covers selecting fixtures (fluorescent T5), weighing LED alternatives, routing wiring from an attic power source through a top-plate drill, wiring the fixture to a master switch box, and employing a low-voltage transformer switch to provide flexible placement without a traditional electrical box. The demonstration includes basic wiring steps (hot to hot, neutral to neutral, ground to ground), mounting in a plastic box, and testing the final result with power restored.",Closet Lighting; Automatic Lighting; Ball Switch Lighting; Motion-Activated Switch; Fluorescent Closet Lighting; T5 Fluorescent Lamps; LED Fluorescent Comparison; Two-Closet Setup; Closet Door Planning; Attic Power Source; Electrical Junction Box; Ball Switch Wiring; Top Plate Routing; Stud Finder Locator; Top Plate Drilling; Hot Neutral Ground Wiring; Low Voltage Transformer Switch; No-Box Transformer; Power Off Safety; Usability Testing,"Ball switch control for single-door closet (auto on/off with door opening) @ 00:02:00; Motion-activated switch for dual-door closet (auto on with any door open) @ 00:02:02; Low-voltage transformer switch for flexible, box-free placement @ 00:05:39",6
MqvvtNa_9oA.youtube,Undercabinet LED Tape Lighting with 24V Driver and Aluminum Channel Diffuser,"July 19, 2026",Basement (transformer and low-voltage wiring access point),"This Old House demonstrates a practical under-cabinet lighting upgrade using flexible LED tape fed by a 24-volt system. The hosts explain using pre-cut LED tape with integrated connectors for a plug-and-play setup, powered by a 120V-to-24V transformer, and routed to a basement access point. An aluminum channel is mounted under the cabinets to keep the strip straight and to host a diffuser lens for even light. When a length is short, they add a 12-inch segment and snap in the diffuser. The result is a warm, bright countertop area suitable for kitchen tasks, with a sleek, concealed finish.",Under-Cabinet LED Tape; LED Tape Diodes; 24 Volt LED System; 24V Transformer; Low Voltage Wiring; LED Power Supply; LED Tape Lengths; LED Connector System; Plug and Play Setup; Aluminum Channel Mounting; LED Diffuser Lens; Snap-In Diffuser; Strip Length Extension; Warm Lighting Color; LED Diffused Task Lighting,"Inline transformer for low-voltage LED tape @ 00:33; Pre-cut LED tape with integrated connectors for plug-and-play @ 01:07; Aluminum channel with diffuse lens for LED strip @ 01:25; Diffuser snap-in and length adjustment (adding a 12-inch piece) @ 01:54; Testing warm, task-oriented lighting output @ 02:03",5
Nn13DMnKoBw.youtube,"How to Choose an Electrical Box: New Work, Old Work, and Special Cases","February 5, 2020",,"This video walks through selecting electrical boxes for common residential applications, contrasting new-work plastic boxes installed on studs with old-work boxes that are fitted after drywall is in place. It covers when to use plastic versus metal boxes depending on cable type, explains grounding considerations for metal boxes, differentiates single-, double-, and multi-gang configurations, and discusses box choices for lighting and ceiling installations (including fan-rated boxes) along with a common bracing approach for walls lacking a stud. The hosts emphasize practical installation steps, compatibility with cable types, and future-proofing for heavier fixtures.",Electrical Box Selection; New Work Box; Nailing Flange; Plastic Metal Boxes; Nonmetallic Cable; Metal-Clad Cable; Single-Gang Old Work; Old Work Box; Gang Box Sizes; Round Electrical Box; Rectangular Electrical Box; Lighting Box Selection; Fan-Rated Box; Metal Box Grounding; Old Work Brace; Plaster and Lath Compatibility,"Install new-work plastic box on stud with nailed flange for quick, drywall-ready installation @ 00:00:32; Choose plastic vs metal box based on cable type (NM vs metal-clad) and grounding implications @ 00:01:04; Ground a metal box using a ground screw to bond the circuit @ 00:01:24; Old-work single-gang plastic box installation using drywall cut and front clamps @ 00:01:49; Front-access (face-screw) installation for plaster/lath compatibility @ 00:02:21; Using round boxes for lights vs rectangular boxes for switches @ 00:03:09; Fan-rated metal box for ceiling fixtures to support heavier loads and future upgrades @ 00:03:25; Old-work brace that expands behind hollow walls to secure the box when studs are not in the right place @ 00:03:57",7
Ot-092VAsxU.youtube,Track Lighting Installation: Two-Circuit Track with App-Controlled Heads,"April 17, 2016",,"The video demonstrates installing a linear track lighting system powered from an existing outlet, using a two-circuit track that allows independent control of light heads. The host covers wiring power to the track, concealing wiring with surface raceway and back clips, routing around corners with Flex conduit, and mounting the track to a ceiling beam with screws. It also shows dimming the heads and explains how the two circuits can be controlled either by a separate switch or via a mobile app, with the later segment highlighting Bluetooth-enabled fixtures that enable lighting control and music playback from a phone. Throughout, the steps emphasize practical wiring, mounting hardware, and the interaction between physical controls and app-based features.",Linear Track Lighting; Two-Circuit Track; Hot Neutral Wiring; Outlet Power Feed; Surface Raceway Wiring; Raceway Back Clips; Anti-Short Bushings; Flexible Conduit Routing; Wire Concealment; Track Head Installation; Beam Mounting; Screw Mounting; Dimmer Control; Head Separation; Pull Chain Option; App-Controlled Lighting; Bluetooth Fixture Control; Phone Dimming Control; Lighting Audio Control,Two-circuit track with independent head control @ 00:00:39; Concealing wiring using surface raceway and back clips @ 00:01:21; App- and Bluetooth-enabled track lighting with dimming @ 00:04:09; Integration of track lighting with built-in speaker and music control @ 00:04:21,6
P0tA45TEfqE.youtube,"Repairing a Three-Way Light Switch: Wiring, Testing, and Troubleshooting","July 23, 2016",,"An Ask This Old House segment demonstrates diagnosing and repairing a miswired three-way light switch that controls a chandelier from two switches. The hosts cover the anatomy of single-pole versus three-way switches, show how to identify traveler wires and the common wire using a continuity tester and a lamp accessory, and guide the viewer through safely turning off power, labeling conductors, wiring the three-way correctly (traveler wires to the traveler screws and the common wire to the common terminal), and testing the setup to ensure both switches control the fixture as intended. A wiring diagram is used to illustrate how a typical three-way circuit functions, helping homeowners understand why the miswiring prevented operation.",Three-Way Switch Anatomy; Single-Pole Switch Basics; Traveler Wires; Common Wire; Ground Wire; Voltmeter Safety Check; Continuity Tester; Continuity Test Lamp; Traveler Continuity; Three-Way Circuit Diagram; Two-Switch Control; Traveler Screw Wiring; Common Terminal Wiring; Three-Way Safety; Rewire Retesting; Three Way Final Test; Three-Way Miswiring,Explaining three-way switch anatomy (common vs traveler wires) @ 00:02:26; Using a continuity tester to identify traveler wires across switch boxes @ 00:05:11; Using a lamp accessory with the continuity tester to confirm continuity and audible/visual feedback @ 00:05:21; Power-off safety verification with a voltmeter before handling wires @ 00:04:40; Wiring a three-way switch: travelers to the traveler screws and the common to the common screw @ 00:06:19; Using a wiring diagram to illustrate how a typical three-way circuit routes power @ 00:03:10,8
W7dRZzOKg2A.youtube,"Hardwired Interconnected Smoke and CO Detectors: Installation, Placement, and Testing (Ask This Old House)","April 3, 2026",Bedroom (3-5 ft from door),"The video documents a homeowner’s plan to upgrade from battery-operated smoke detectors to hardwired, interconnected smoke and carbon monoxide alarms, guided by a fire chief. The discussion covers detector types (ionization vs photocell, and CO integration), the benefits of interconnection for whole-house alerts, and the features of combo detectors with voice and tone. It then outlines practical placement guidelines for bedrooms, hallways, stairs, and an attached garage, along with wiring specifics (14-3 NM; black/white/red wiring; ground) and the use of a 10-year sealed battery in hardwired units. A hands-on installation follows, including attic routing, hole sawing for old-work boxes, wire pulling with fish tapes, and testing the system to confirm audible and speech indications for either smoke or CO events. The video closes with safety reminders to consult local fire departments for guidance and proper detector selection.",Hardwired Smoke Detectors; Carbon Monoxide Integration; Detector Type Comparison; Photoelectric CO Detectors; Smoke Detector Alerts; Detector Placement; Detector Clearance Rules; Detector Placement Guidelines; Smoke Interconnect Wiring; Box Grounding Practices; 10-Year Detector Batteries; Detector Date Codes; Attic Wiring Routing; Hole Saw Routing; Smoke Detector Testing; Fire Department Guidance,"Hardwired interconnected smoke and carbon monoxide detectors with 10-year sealed battery @ 00:05:18.000; Wiring interconnect: color-to-color wiring (black to black, white to white, red to red) with grounded installation @ 00:05:24.000; Interconnect loop across multiple detectors to ensure all units alert together @ 00:10:10.000; Detector placement guidelines: bedrooms 3-5 ft from door; avoid proximity to vents/fans @ 00:03:23.000; Garage detector placement at the center of the ceiling @ 00:04:00.000; Use of attic access and fiberglass fish tapes to route 14-3 NM cable to boxes @ 00:07:40.000; Hole saw sizing for old-work boxes (3-3/4 in) and setting up front boxes before upstairs wiring @ 00:08:03.000; 10-year sealed battery detectors with visible end-of-life indicators @ 00:05:50.000; Test procedure: using test button to cycle through smoke vs CO with audible/voice alerts @ 00:10:38.000",6
biFOHD2D04Y.youtube,"Sub Panel Siting, Feeder Strategy, and Service Upgrade Considerations","August 9, 2025",Basement of the main house,"This Old House discusses installing and configuring a sub panel to serve a distant wing of a house (office, master suite, and garage mechanical space) when the main panel is remote. The video covers siting the sub panel in the proposed area near an open sectional wall, pouring a concrete slab and adding a 2x4 wall to mount the panel, and routing a single feeder cable into the sub panel rather than running many circuits. It then explains the relationship to the main service (initial 100 A panel in the main house), the plan to upgrade to a newer panel with arc-fault and GFCI protection, and the consideration of increasing service capacity from 100 A to 200 A or potentially 400 A based on load calculations that include heating/cooling, cooking, lighting, and future EV charging. The utility’s requirement to justify a 400 A service is highlighted, along with the practical steps of performing load calculations and the need to “homework” the sizing before upgrading.",Subpanel Location Planning; Feeder Strategy; Subpanel Siting Strategy; Basement Panel Location; Panel Upgrade Considerations; Service Upgrade Planning; Load Calculation Factors; EV Charging Load; Utility Approval Process; Electrical Future Proofing,Site/subpanel location planning for distant zones with a single feeder @ 00:00:27; Pouring slab and building a 2x4 wall to mount a panel @ 00:00:57; Routing a single 100 A feeder cable to a sub panel to feed multiple zones @ 00:01:15; Upgrading electrical service size and discussing load calculations @ 00:02:29; Evaluating EV charging and other high-demand loads in load calculations @ 00:02:15; Understanding utility requirements for 400 A service (load justification) @ 00:02:39,4
i98J5-dIPeI.youtube,Electrical Service Upgrade for a Two-Unit Home: From 200A to 400A with AFCI and Surge Protection,"March 22, 2026",,"This Old House documents a two-unit home undergoing an electrical service upgrade tied to a broader renovation that includes new HVAC, appliances, and updated siding. The episode centers on determining electrical load and upgrading from a 200-amp service to a 400-amp service, driven by increased demand from two units and new equipment. It explains the path of utility power (the overhead triplex and point of attachment), the upgrade to a larger meter can, and the shift to two meters and two service panels to serve each unit. Interior wiring updates are noted (BX to NM wiring) along with modern code protections, including arc-fault circuit interrupters and surge protection installed at the panels. The video combines architectural context with practical electrical upgrading steps, emphasizing who is responsible for overhead infrastructure and how new protections help safeguard the home’s circuits and appliances.",Service Load Calculation; 400A Service Upgrade; Service Drop Components; Service Conductor Sizing; Service Conductor Upgrade; Utility Upgrade Responsibility; Dual Meter Service; Dual Service Panels; BX to NM Conversion; AFCI Installation; Panel Surge Protection; Electrical Load Impact; Two-Unit Distribution; Rain Screen Context,Load calculation to justify service upgrade @ 00:01:47; Explaining overhead service path (triplex and point of attachment) @ 00:02:04; Advancing from 200A feed to 400A main with larger conductors @ 00:02:29; Dual-meter and dual-panel setup for multi-unit service @ 00:03:50; Code-compliant protection: AFCI and surge protection installation @ 00:04:14; BX to NM wiring upgrade in a renovation @ 00:04:08,9
jjX5B8Txc7E.youtube,Diagnosing a High Electric Bill with Home Energy Monitoring (This Old House),"April 19, 2025",Exterior analog electric meters (two meters outside),"This This Old House episode follows a multi-tenant house facing a winter spike in electric bills. The team inventories the building’s electric loads, reviews the service and meter configuration, and uses analog meters to gauge real-time usage. They install a home energy monitoring system with current transformers (CTS) to isolate and track power draw across circuits, then perform controlled load-off tests to verify impact. After a two-month follow-up, they correlate real-time data with the utility bill to identify three major energy culprits—the mini-split heat pump, the well pump, and the electric water heater—and discuss practical savings (e.g., a hybrid heat-pump water heater) and the potential role of solar. The episode demonstrates a data-driven approach to diagnosing and reducing electricity costs in a multifamily home.",Electric Bill Troubleshooting; Home Energy Monitoring; Analog Electric Meters; Service Panel Layout; Kitchen Load Management; Main Breaker Sizing; Current Transformer Monitoring; Heat Pump Energy Use; Well Pump Energy; Water Heater Energy Use; Energy Management; Solar PV Planning,Analog meter observation for real-time load assessment @ 00:03:21; Isolating major loads by turning off panels to gauge impact @ 00:04:00; Main breaker-off verification to confirm system isolation @ 00:04:16; Whole-house energy monitor installation with current transformers @ 00:06:00; CT placement around main feeds and per-circuit monitoring @ 00:05:46; Remote data correlation of real-time and historical power use @ 00:09:50; Savings planning using hybrid water heater and solar consideration @ 00:11:12,7
rnGCwFG7OHM.youtube,Convert a Recessed Light to a Pendant with Retrofit Socket Kit,"August 6, 2016",,"This This Old House segment demonstrates converting a recessed light into a pendant using a retrofit socket kit. The host explains why simply removing the old fixture box is impractical due to the larger ceiling hole and hidden above-ceiling hardware, then introduces a socket adapter that plugs into the existing lamp base to power the new pendant. The kit uses a hollow mounting rod and bracket to suspend the pendant from the recessed housing, with a mounting plate attached to the rod and finished with medallions to conceal the opening. The process includes safety steps (power off, remove trims), wiring (black to black, white to white, green to ground), removing the old fixture bar, and installing an LED bulb for energy efficiency. The segment ends with powering the circuit back on and visually assessing the pendant lighting effect.",Recessed Lighting Housing; Recessed Can; Retrofit Fixture Box; Ceiling Hole Sizes; Retrofit Pendant Kit; Retrofit Socket Adapter; Hollow Mounting Rod; Retrofit Can Mount; Retrofit Socket Kit; Mounting Plate; Medallion Covers; Canopy Wiring; Canopy Integration; Fixture Bar Removal; LED Bulb Conversion; Power-Off Safety; Pendant Wiring Connections; Ceiling Medallion Finish,Socket adapter installation into recessed socket @ 00:01:10; Wiring through hollow mounting rod to fixture @ 00:01:26; Bracket attachment to recessed housing using self-tapping screws @ 00:02:58; Mounting plate to fixture rod for pendant support @ 00:03:15; Removal of fixture bar and direct mounting to plate @ 00:04:01; Canopy wiring and medallion integration @ 00:04:20; LED replacement and power-on test @ 00:05:12,8
uNWEs7H98ws.youtube,"Smart Outdoor Lighting Upgrade: Driveway, Garage, and Exterior Illumination","November 2, 2025",Driveway entrance lighting area (exterior),"This Old House’s Ask This Old House episode guides a homeowner through upgrading to smart outdoor lighting for a dark driveway approach, a dim top-of-stairs light, and a bright yet neighbor-conscious exterior. The hosts compare LED tape options (low-voltage 24 V) and 120 V strips, propose landscape wall lights as a scalable, low-glare solution, and emphasize practical considerations such as layout spacing (roughly every six feet), wire concealment beneath trim, and weatherproofing. The plan evolves to include a transformer for low-voltage lighting, a trim-down on glare by choosing wall-pack-style fixtures for the garage, and the integration of smart controls (a basement-based neutral-enabled smart switch and an exterior smart plug) for centralized control and scenes. The demonstration culminates with a completed layout and a successful test scene, showcasing a brighter, controllable exterior lighting system without excessive glare or neighbor disruption.",24V LED Tape; 12V Landscape Lighting; 120V LED Strip Lighting; Landscape Wall Lights; Exterior Lighting Spacing; Exterior Wire Concealment; Weatherproof Connector Sealing; Exterior Fixture Grounding; Smart Switch Neutral; Smart Outdoor Switch; Outdoor Scene Control; Photocell Lighting Control; Glare Reduction Planning; Outdoor LED Ratings; Exterior Fixture Selection; Lighting Expansion Planning,"Low-voltage outdoor LED tape (24V DC) installation with external power supply @ 00:01:37.439; Choice and placement of landscape lighting: wall lights as scalable, 12V option with transformer @ 00:02:18.879; Concealing wires by routing under the bottom edge of exterior boards and grooves for tidy wire management @ 00:04:27.759; Weatherproofing: sealing connector joints with sealant and heat-shrink to protect outdoor connections @ 00:07:10.240; Electrical hookup sequence for exterior fixtures: ground → neutral → hot (with attention to polarity) @ 00:10:07.519; Basement smart-switch installation and neutral pull to enable smart control of exterior lighting @ 00:12:04.320; Outdoor smart plug integration and transformer power delivery for remote control @ 00:13:44.720; Fixture selection balance: flood vs. wall-pack to reduce glare while lighting driveway @ 00:08:23.599; Photocell option on exterior fixture for auto-on capability @ 00:08:47.040",10
us5wIKRoY_I.youtube,"How 3-Way Switches Work: Travelers, Commons, and Troubleshooting (Ask This Old House)","February 8, 2026",,"This This Old House episode presents a practical, hands-on explanation of how 3-way switches operate to control a light from two locations. The hosts introduce the need for a three-conductor cable (black, red, white), distinguish travelers from the common, and show how power in, a load out, and a continuous neutral path are arranged in a two-switch circuit. Through a box mockup and guided narration, they demonstrate wiring travelers to brass screws, the common connection point, and how the circuit is completed from either end to allow multi-location control. The segment also covers common pitfalls when adding or replacing a dimmer in a 3-way circuit, such as misidentifying wires or using a single-pole dimmer, and ends with troubleshooting tips and practical wiring heuristics.",Three-Way Switch Basics; Common and Traveler Screws; Three-Conductor Cable; Three-Way Wiring; Neutral Path Troubleshooting; Neutral Feed Wire Nuts; 3-Way Dimmer Compatibility; Three-Way Troubleshooting; 3-Way Switch Troubleshooting; Traveler Common Identification; Electrical Cutaway Mockups,"Three-way switch wiring using travelers (red/black) and a common screw @ 00:02:04; Using three-conductor cable (black, red, white) between two switches @ 00:02:04; Identifying common vs travelers by screw color and circuit function @ 00:02:54; Wire-nutting neutrals and feeds inside the switch box @ 00:03:46; Troubleshooting 3-way miswiring when adding a dimmer @ 00:04:46",7
uu_CVC4e6hQ.youtube,Hidden Cabinet Outlets: Concealed Under-Cabinet Plugs for a Clean Kitchen,"January 6, 2026",Kitchen area (probable),"This Old House presents a solution to avoid visible electrical outlets on a large kitchen backsplash by installing under-cabinet plug modules. With a stated code requirement of six outlets, the video shows pre-existing wiring and the installers connecting and tucking in modules under each cabinet, achieving a tidy look with no traditional outlet boxes on the backsplash. The demonstration concludes with testing an appliance in use and a brief outro inviting viewers to watch more videos and subscribe.",Under-Cabinet Plug Modules; Concealed Cabinet Outlets; Hidden Kitchen Outlets; Hidden Backsplash Outlets; Backsplash Outlet Code; Cabinet Wiring; Existing Wiring; Installation Workflow; Appliance Power Testing; Concealed Backsplash Outlets; This Old House Format; Home Improvement Channel,Under-cabinet plug modules for concealed outlets @ 00:00:21; In-cabinet wiring with pre-existing lines @ 00:00:32; Testing power with an appliance to verify concealment @ 00:00:50; Aesthetic concealment: no visible outlets on backsplash @ 00:00:27,3
wlMIvBm_ZJ4.youtube,"Outdoor Movie Night Tech Essentials: Projector, Power, and Sound","June 22, 2026",,"This This Old House segment inventories practical tech for outdoor movie nights, focusing on a projector-based setup, wireless connectivity, portable power, and weather-rated audio hardware. Viewers see how an outdoor-friendly projector can replace a wall-mounted TV, how Bluetooth and Wi‑Fi enable content and smart-home integration, and how a rollable solar-rechargeable battery bank powers the setup with real-world specs (about 1,000 Wh capacity and roughly 90 W load). The discussion covers solar charging options, USB/12V/120V outputs, and a portable speaker option versus permanent outdoor speakers, including IP ratings and UV protection as critical outdoor considerations. The segment also demonstrates smart outdoor plugs for scheduling and weatherproof outlets to manage the movie-night electronics. Collectively, it presents a practical blueprint for coordinating display, audio, power, and weather resistance in an outdoor entertainment environment.",Outdoor Projector; Projector Compatibility; Projector Image Quality; Bluetooth Connectivity; Wi-Fi Connectivity; Smart Home Integration; Phone Streaming Setup; Portable Battery Bank; 1000 Wh Battery Capacity; 90W Projector Load; Solar Charging Power; Solar Panel Input; 120 Volt AC Outlets; USB Power Outputs; 12 Volt DC Outputs; Solar Recharging Setup; Smart Outdoor Plugs; Weatherproof Outlets; Outlet Scheduling; Outdoor Speakers; Built-In Speaker Choice; Bluetooth Wi-Fi Audio; Permanent Outdoor Speakers; Weather Rating Standards; UV Resistant Gear; Outdoor Mounting Considerations; Runtime Estimates; Camping RV Use,Outdoor projection setup using a projector for exterior viewing (indoor/outdoor capable) @ 00:00:30; Wireless connectivity to projector via Bluetooth or Wi‑Fi with smart home integration @ 00:00:50; Solar-rechargeable portable power bank with 1000 Wh capacity powering projector (~90 W) @ 00:01:32; Smart outdoor plugs for weatherproof outlets with scheduling control @ 00:02:16; Using portable outdoor speakers and docked inside/outside for enhanced audio (Bluetooth/Wi‑Fi) @ 00:02:50; IP ratings and UV resistance considerations for outdoor equipment (IP66 vs IP56) @ 00:03:22,5
y4Kk3iNpNhY.youtube,Updating an Old Electrical System: From BX to NM in a Historic Home,"February 9, 2026",,"This This Old House episode documents a retrofit of an older home’s electrical system. The hosts discover armored BX cable throughout the house and place the work in historical context, noting that the structure likely dates from the late 19th to early 20th century and that knob-and-tube wiring would have been expected in some periods but is not present. They explain key wiring generations: knob-and-tube (single-conductor, routed through studs with knobs and tubes), BX/armored cable (two conductors in one jacket with external protection), and modern NM cable (nonmetallic sheathed, two conductors plus ground). The discussion highlights practical differences, including ease of installation, pull-through capability, and color-coding (yellow jacket indicating 20-amp NM). The plan shown is to remove the armored shield and replace it with NM cable, emphasizing straightforward installation and preparation for temporary power during the upgrade. The segment also touches on expected timelines for completing the work and the approach to providing temporary power as work progresses.",Armored BX Cable; Knob and Tube Basics; Historic Wiring Timeline; NM Cable Features; BX Cable Grounding; Yellow Jacket NM; Cable Routing Cavities; Removing Historic Wiring Update; Temporary Power Setup; Historic Wiring Upgrade; Historic Wiring Update,"Historical wiring comparison: knob-and-tube, BX, and NM @ 00:00:40; NM cable introduction and identification (two conductors plus ground; yellow 20A jacket) @ 01:32; Transition from BX to NM: removal of armor and installation of NM through structure @ 01:36",6
