video,title,date,location,summary,topics,featured_techniques,section_count
GWJXMNA5OSM.youtube,"Blend If in Photoshop: Sky Replacement and Color Grading (Day 17, PHLEARN)","September 17, 2025",,"PHLEARN's Day 17 in the 30 Days of Photoshop series demonstrates the Blend If feature in Photoshop as a non-destructive method to composite images by controlling visibility with light levels. The video covers basic concepts of Blend If, how to access and interpret the two sliders (current layer and underlying layer), and the use of control points and feathering (via Alt/Option) to create realistic blends. A practical sky replacement workflow illustrates unlinking layer and layer mask, selecting the sky, and adjusting Blend If across both current and underlying layers to harmonize the new sky with the original lighting. The tutorial also explores color grading techniques using a solid color fill layer and a gradient map, showing how Blend If can modulate visibility by color channels, highlights, or shadows. Overall, the video emphasizes non-destructive, adjustable blending for realistic compositing, with before/after comparisons to verify improvements.",Blend If Basics; Blend If Thresholds; Blend If Options; Blend If Sliders; Feather Point Splitting; Gradient Layer Visibility; Gradient Layer Fade; Blend If Testing; Layer Mask Unlinking; Select Sky Replacement; Link Unlink Sky Composites; Blend If Non-Destructive; Blend If Color Channels; Color Grading Fill Layer; Fill Layer Blending; Gradient Map Blend If; Gradient Map Highlights; Before After Evaluation,"Blend If basics: current vs underlying layer sliders @ 00:01:32; Feathering control points with Alt/Option to split @ 00:03:43; Unlinking layer and layer mask to allow independent movement (sky replacement) @ 00:06:12; Selecting sky with Select > Sky and applying a layer mask @ 00:05:39; Solid color fill layer for color grading with Blend If @ 00:10:15; Gradient Map for color toning with Blend If @ 00:11:55; Blend If applied to color channels @ 00:04:52; Testing with a black-to-white gradient to demonstrate blending @ 00:00:57; Trying multiple blending modes on color fills (Normal, Soft Light, Hard Light, Screen) @ 00:10:40; Preview before/after to compare Blend If results @ 00:09:30",9
JR4PLp6Iffs.youtube,Change Color in Photoshop – Day 8: Targeted Hue/Saturation Edits and Colorize Techniques,"September 8, 2025",,"PHLEARN’s Day 8 lesson demonstrates how to change the color of objects in Photoshop using a hue/saturation adjustment layer, with emphasis on precise targeting via selection and masking. The tutorial covers selecting the object (a Volkswagen bus) with the Object Selection tool, loading the selection as a layer mask, and using color-based adjustments to alter hue, saturation, and lightness. It shows sampling target colors with the Eyedropper, refining edits with layer masks (painting with black to hide adjustments), and applying multiple Hue/Saturation layers to affect greens, blues, and even a blanket color using the Colorize option. The session concludes with a gradient-based mask for controlled transitions and a reminder to group layers for organization. The workflow is framed as adjustable and non-destructive, enabling quick re-tuning of colors at any time.",Hue Saturation Layer; AI Object Selection; Load Mask Selection; Color Targeting Eyedropper; Hue Saturation Lightness; Color Edit Masking; Mask Painting; Colorize Option; Gradient Color Masking; Selective Hue Saturation; Color Change Realism; Before After Workflow; Layer organization & grouping,"Hue/Saturation adjustment layer @ 00:00:42; Object Selection tool with AI features to isolate the model for color changes @ 00:01:32; Eyedropper to sample and dial in a precise target color @ 00:03:10; Layer mask refinement by painting black to hide adjustments @ 00:05:30; Colorize option for blanket coloration @ 00:10:40; Gradient masking to create controlled, localized color transitions @ 00:11:05; Using multiple Hue/Saturation layers for greens, blues, and road @ 00:08:18; Grouping adjustment layers for organization @ 00:12:14",7
MTQw0jl5M8g.youtube,Understanding Layers in Photoshop - Day 4,"September 4, 2025",,"PHLEARN's Day 4 core lesson explains why layers are the backbone of non-destructive editing in Photoshop, covering standard layers, adjustment layers, and special layers such as text and shape layers. The video demonstrates building a photo composite by importing a second image as a new layer, adjusting opacity and visibility, and converting a background layer into a regular editable layer. It introduces Smart Objects for nondestructive editing, shows how to create and edit layer masks from selections, and explains the relationship between layers and masks (including unlinking and relinking). The tutorial then guides edge refinement with Select and Mask, the use of clipping masks for effects like light leaks, painting details with brushes to simulate Polaroid edges, and color grading with a gradient map. Finally, it demonstrates applying Gaussian blur and noise to sell realism, all within a fully non-destructive workflow that preserves the original background.",Photoshop Layers; Standard Layers; Adjustment Layer Workflow; Text Layers; Shape Layers; Smart Objects; Layer Masks; Selections Select and Mask; Quick Selection Tool; Select and Mask; V Move Tool; Free Transform; Opacity Control; Blending Modes Overview; Clipping Masks; Layer Mask Linking; Gradient Map Layer; Smart Blur Filter; Noise Filter; Brush Tool,Non-destructive compositing using multiple layers and layer masks @ 00:04:26; Smart Object for nondestructive edits @ 00:02:33; Creating a layer mask from a selection @ 00:04:29; Unlinking and relinking layer and layer mask to move independently @ 00:06:30; Clipping mask to restrict effects to underlying layer @ 00:11:50; Edge refinement with Select and Mask (feather/contrast) @ 00:08:31; Gradient Map adjustment layer with clipping for color grading @ 00:15:24; Gaussian Blur and Add Noise on a Smart Object for realism @ 00:16:44; Brush-based Polaroid edge detailing on a clipping layer @ 00:13:00,8
MplF8QAoMiI.youtube,"Cloud-based Select Subject in Photoshop 2025: Subject Brightening, Sunset Glow, and Background Gradient","September 9, 2025",,"PHLEARN’s Day 9 video demonstrates Adobe's cloud-based Select Subject tool in Photoshop 2025 and uses it to separate a subject from the background for targeted edits. The instructor first enables the cloud processing option, then applies Select Subject to create a precise selection that automatically loads into a curves adjustment layer mask, allowing brightness tweaks to the subject via a curves adjustment. A sunset glow is added with a Levels adjustment plus a gradient in the layer mask (radial gradient, with a foreground color chosen and the gradient reversed as needed). In a second example, the subject is again selected, brightness adjusted with brightness/contrast, and the background is enhanced by inverting the selection and painting a gradient glow behind the subject to achieve a more finished look. The video emphasizes the contextual taskbar, cloud-based processing, and the ability to toggle adjustment layers to compare results, and it points viewers to downloadable sample assets to follow along.",Cloud Select Subject; Contextual Taskbar; Image Processing Settings; Select Subject; Background Removal; Curves Adjustment Layer; Layer Masks; Brightness Contrast Adjustment; Brightness Contrast; Levels Adjustment Layer; Red Channel Levels; Green Channel Levels; Gradient Tool; Radial Gradient; Foreground Gradient Fill; Gradient Inversion; Invert Selection; Invert Selection Overview; Background Glow Gradient; Sample Assets Download; Camera Raw Hint,"Cloud-based Select Subject (AI) with cloud processing @ 00:00:57; Apply selection as layer mask on Curves adjustment layer @ 00:01:54; Brighten subject using Curves adjustment (adjusting midtones/shadows) @ 00:02:00; Sun flare created with Levels and a radial gradient in the layer mask @ 00:03:44; Color tint in shadows by adjusting Red and Green channels in Levels @ 00:03:56; Gradient tool on a background layer mask (foreground-to-transparent, radial gradient) @ 00:06:07; Inverse selection to edit the background @ 00:04:26; Brightness/Contrast adjustment to refine subject exposure @ 00:05:02",6
PGrlJpYHZo4.youtube,"Layer-based blemish removal, selective redness correction, and eye brightening (Day 23) in Photoshop","September 23, 2025",,"This PHLEARN tutorial demonstrates non-destructive, layer-based retouching in Photoshop. The instructor walks through starting with blemish removal on a dedicated new layer using the Remove Tool (with Auto mode), then performing targeted color corrections by isolating redness with a Hue/Saturation adjustment layer and an Eyedropper, followed by precise masking to confine edits to skin areas while preserving lips. The workflow proceeds to brighten the eyes with a Brightness/Contrast adjustment layer, using inverted and carefully painted masks to isolate eye regions. The session ends with a quick organizational step—grouping layers—and a quick before/after comparison, plus a note about downloading a PSD to study the edits non-destructively.",New Layer creation; Remove Tool Auto; Remove Tool Auto Mode; Brush Color Visibility; Spot Healing; Layered Retouching; Targeted Blemish Removal; Layered Blemish Removal; Hue Saturation Layer; Hue Saturation Reds; Red Region Sampling; Hue Saturation Boost; Hue Saturation Correction; Hue Saturation Reset; Effect Hue Saturation Masking; Mask Brush Revealing; Soft Brush Settings; Foreground Background Swap; Invert Layer Mask; Eye Brighten Layer; Eye Brightening Mask; Mask Options Taskbar; Grouping layers; Before After View; Non Destructive Retouching; Study Edits PSD,Remove Tool with Auto mode for blemish removal on a new layer @ 00:01:32; Selective redness correction by targeting Reds with Eyedropper in Hue/Saturation @ 00:05:12; Masking the hue/saturation adjustment to protect lips using a layer mask @ 00:09:12; Isolating eye brighten with brightness/contrast adjustment and inverted mask @ 00:10:05; Grouping layers and reviewing before/after @ 00:16:32,5
QE0vOrgDSHY.youtube,Color Correction in Photoshop: Non-destructive Camera Raw Auto and White Balance Eyedropper (PHLEARN Day 20),"September 20, 2025",,"This PHLEARN tutorial demonstrates a fast, non-destructive workflow to color correct photos in Photoshop using the Camera Raw filter. After converting the image to a Smart Object, the host shows color correction techniques applicable to both RAW and JPEG images: using the White Balance Eyedropper to target a neutral gray, discussing the gray-card practice for reliable white balance, and employing the Auto button in Camera Raw for automatic color correction. The instructor emphasizes non-destructive editing by enabling/disabling the smart filter, compares before/after results to illustrate improvements in color and skin tones, and suggests that Auto often performs well across different image formats. The session closes with guidance on when to use these techniques and a tease for the next day's color grading lesson.",Smart Objects; Camera Raw Filter; White Balance; White Balance Eyedropper; Gray Card Method; Auto Color Correction; Color Temperature; Tint Adjustment; Non Destructive Editing; JPEG RAW Workflow; Gray Card Tips; Before After Comparison,Convert background layer to Smart Object and apply Camera Raw Filter for non-destructive color correction @ 00:40.480; White Balance Eyedropper (Target Neutral) in Camera Raw @ 01:28.320; Gray Card concept for reliable white balance reference @ 02:50.160; Auto Color Correction in Camera Raw (color temperature and tint adjustment) @ 03:32.879; Non-destructive editing with Smart Filters (toggle on/off) @ 04:53.440,5
UUAAj9-Lu0A.youtube,Layer Masks in Photoshop - Day 6,"September 6, 2025",,"PHLEARN’s Day 6 tutorial demonstrates practical layer-mask techniques for creating a composite in Photoshop. The presenter guides viewers through isolating a subject with a mask, layering background elements (mountains and clouds), using AI Generative Fill to extend the background, and blending the pieces with mask-based adjustments. The video covers refining edges with Select and Mask (including Refine Edge and decontamination of color), adjusting mask density and feathering, unlinking and relinking layer and mask for independent movement, and applying lens blur via Camera Raw on a grouped background. It finishes with adjustment-layer masking (brightness/contrast and gradient maps) to achieve a cohesive, non-destructive final composite, and emphasizes saving as PSD to preserve masks.",Mask Reveal Hide; Subject Selection Tool; Selection to Mask; Mask Viewing Modes; Density Mask Feathering; Select and Mask Refinement; Hair Edge Refinement; Decontaminate Colors; Generative Fill Expansion; Merge Layers Background; Mask Relinking; Sky Mask Blending; Camera Raw Lens Blur; Background Editing Smart Object; Gradient Vignette Masking; Color Cohesion Map; PSD Mask Preservation; Adjustment Layer Masking,"Layer masks basics: white reveals and black hides; Alt/Option view of mask @ 00:05:06; Select Subject to create an initial mask on the subject layer @ 00:01:22; Load selection into a layer mask to cut subject from background @ 00:01:46; Mask the sky and clouds: Select Sky, then load into a layer mask on clouds; blend via Screen @ 00:03:54; AI Generative Fill to extend the background (increase sky area) @ 00:02:39; Merge layers (Ctrl/Cmd E) to consolidate background elements @ 00:02:57; Refine edge with Refine Edge brush in Select and Mask; improve feathering @ 00:07:57; Decontaminate colors in Select and Mask to reduce color spill and unify tones @ 00:08:29; Lens Blur via Camera Raw Filter on a Smart Object background for realistic depth @ 00:11:32; Visualize Depth toggle and painting blur regions in Lens Blur @ 00:12:06; Unlinking/movement of layer and mask for independent repositioning @ 00:09:39; Gradient masking for vignette using a radial gradient on the adjustment-layer mask @ 00:14:35; Gradient Map adjustment for global color cohesion (low opacity 10-20%) @ 00:16:07; Non-destructive workflow: saving as PSD and reopening to verify masks are intact @ 00:17:53; Smart Object workflow for background group: enables global blur and edits while keeping edits non-destructive @ 00:11:02",14
Y8mn2bXH4ps.youtube,"Crop, Straighten, and AI-Expand in Photoshop (Day 13) — Composition via Crop Tool","September 13, 2025",,"In Day 13 of PHLEARN’s 30 Days of Photoshop, the instructor demonstrates how to crop and straighten an image and then expand the canvas using AI to improve composition. The lesson emphasizes starting with a crooked horizon, choosing and adjusting crop ratios (including square 1:1 and film-like sizes), and using overlays such as rule of thirds and golden spiral to plan placement of subjects. The video contrasts manual straightening via the horizon-drag/rotate approach with the built-in Straighten tool, and shows how to toggle crop shield opacity and reset fixed ratios with the Clear button. A major focus is the Generative Expand AI fill, which can extend the image beyond its original bounds and generate variations in real time to create a more balanced composition. The instructor demonstrates reapplying overlays after AI expansion and iterating between square and other aspect ratios to achieve a final, more intentional crop with improved space around the subjects, guided by compositional rules (rule of thirds, golden spiral) but ultimately flexible to user intent.",Crop Tool Basics; Square Crop Preset; Fixed Ratio Cropping; Clear Crop Constraints; Crop Shield Controls; Center Crop Dragging; Rule of Thirds; Golden Spiral Composition; Composition Overlay; Crop Straighten Tool; Straighten Tool; Auto Straighten; Constrained Crop Ratios; Aspect Ratio Cropping; Golden Spiral Overlay; Generative Expand; Expand Fill Options; AI Variation Selection; AI Expand Refinement; Composition Basics; Generative Expand Comparison,Crop tool: aspect ratio presets and freeform resizing @ 00:01:25; Crop Shield opacity control @ 00:02:03; Rule of Thirds overlay usage @ 00:02:59; Straighten tool: horizon alignment within crop @ 00:04:15; Generative Expand: AI-based expansion of canvas @ 00:08:11; AI-generated fill variations within expansion @ 00:09:03; Golden Spiral overlay for composition flow @ 00:06:06,12
YwSWiB5ajOE.youtube,Adjustment Layers in Photoshop – Day 5 (PHLEARN),"September 5, 2025",,"PHLEARN’s Day 5 lesson on adjustment layers teaches non-destructive color and light editing in Photoshop. The video defines what adjustment layers are, explains their nondestructive nature and the role of layer masks for selective visibility, and demonstrates how to access and organize these layers via three pathways (Layer menu, layers panel icon, and the Adjustments panel). It then walks through a broad set of adjustment types—starting with a basic Brightness/Contrast example and progressing through Levels, Curves, Exposure, Vibrance, Hue/Saturation, Color Balance, Black & White, Photo Filter, Channel Mixer, Color Lookup (LUTs), and Gradient Map—while illustrating masking techniques, clipping masks, auto-generation, reset, and practical tips for color grading. The session also covers grouping adjustments, saving and re-opening PSDs to preserve edits, and emphasizes using masks and opacity for subtle, non-destructive results.",Adjustment Layers Concept; Non Destructive Editing; Mask Visibility Control; Effect Constraining Masks; Adjustment Layers; Adjustment Workspace; Brightness Contrast Layer; Levels Adjustment Layer; Curves Adjustment Layer; Exposure Layer; Vibrance and Saturation; Hue Saturation Masking; Color Balance; Black White Adjustment; Photo Filter; Channel Mixer; Color Lookup LUTs; Color Grading Map; Gradient Selective Masking; Mask Editing Techniques; Layer Grouping; PSD Adjustment Preservation; Adjustment Opacity; Reset Adjustment Panels; Practical Grading Workflow,"Non-destructive adjustment layers with masks @ 00:00:14.799; Three access methods to adjustment layers (Layer menu, Layers panel icon, Adjustments panel) @ 00:01:03.200; Clipping mask to constrain an adjustment to a single layer @ 00:04:54.800; Gradient masking: black = invisible, white = visible; radial gradient example @ 00:06:26.639; Levels vs. Curves: color channel control and multi-point adjustment @ 00:14:00.000; Color grading with Gradient Map and opacity adjustment @ 00:26:57.200; Color Lookup (LUTs) and built-in presets for creative looks @ 00:23:39.000",7
ZM5irOjxDtY.youtube,"Photoshop: Non-destructive Scale, Rotate & Align with Smart Objects and Alignment Tools (Day 12)","September 12, 2025",,"This 30 Days of Photoshop tutorial demonstrates a non-destructive workflow for scaling, rotating, and aligning layers. It starts with placing a stock image into a background frame as a Smart Object, then explores transform options (center vs corner pivot, alt/option-centered scaling, width/height linking), and uses keyboard modifiers to skew, perspective, and rotate. The lesson then shows masking a frame and adding an inner shadow for depth, followed by extracting a signature from a JPEG, converting it to a Smart Object, and using color range and fills to shape the result. The core focus culminates in alignment techniques: aligning multiple layers and aligning within selections using Photoshop’s Move tool and alignment controls, including converting layer masks to selections for precise placement. All steps illustrate a non-destructive approach with easily toggled visibility and editable transforms.",Stock to Smart Object; Smart Object benefits; Transform Basics; Center Based Scaling; Center-Origin Scaling; Transform Anchor Point; Transform Chain Linking; Unlink While Transforming; Anchor Point Transform; Aspect Ratio Transform; Perspective Transform; Transform Rotation; Commit Transform; Polygonal Lasso Selection; Inner Shadow Matting; Color Range Signature Extraction; Foreground Fill; Smart Object Scaling; Frame Color Matching; Layer Alignment Tools; Selection Alignment; Mask to Selection; Smart Object Transforms,"Smart Object scaling preserves original resolution during dramatic size changes (1% to 100%) @ 00:02:01; Pivot-based scaling: center-origin vs designated anchor point (Alt/Option) during transform @ 00:02:54; Skew, Perspective, and combined transforms via Ctrl/Shift/Alt modifiers @ 00:05:26; Layer masking: convert a selection to a layer mask to fit content into a frame @ 00:08:31; Inner Shadow to create a realistic matting effect around a frame @ 00:10:39; Global alignment across multiple layers using Move tool alignment controls @ 00:16:39; Converting a layer mask to a selection to drive alignment within a frame @ 00:19:28",6
dnAK4VD6f1U.youtube,"Mockup Creation in Photoshop: Three-Phase Workflow with Generative AI, Smart Objects, and Realistic Lighting","September 26, 2025",,"PHLEARN's Day 26 tutorial demonstrates building a realistic poster mockup in Photoshop through a three-phase workflow. Phase 1 cleans the background by removing unwanted graphics using the Generative AI Remove tool on a new layer, including careful text removal to keep lighting intact. Phase 2 constructs a non-perspective base for the mockup by extracting a billboard’s size with a polygonal Lasso, filling and transforming a white rectangle, then converting it into a Smart Object for non-destructive editing and easy updates. Phase 3 adds realism by duplicating the background into a new layer, applying it as a clipped, soft-light overlay to the mockup, and tweaking with Apply Image, clipping masks, and Levels to replicate shadows and highlights. The session also covers updating inside the smart object in real time, and using Generative Fill to populate the design (e.g., clouds) while maintaining perspective consistency.",Generative Remove Tool; Removal Layer Setup; Text Cleanup; Brush Size Control; Layer Naming; Polygonal Lasso; Rectangle Fill Transform; Convert to Smart Object; Mask Inversion; Billboard Mockup Shape; Reveal Underlying Elements; Smart Object Updates; Apply Image Highlights; Mockup Highlight Clipping; Soft Light Blending; Tonal Levels Control; Inside Smart Object Editing; Smart Object Insertion; Generative Clouds,"Generative AI Remove Tool on background elements (new layer) and undo workflow @ 00:00:59; Lasso (polygonal) selection to define billboard area and transform to white rectangle @ 00:02:46; Convert to Smart Object for non-destructive editing and live updates @ 00:04:41; Layer mask with inverse selection to cleanly hide original content @ 00:05:36; Apply Image + clipping mask + Soft Light blending to integrate lighting @ 00:10:00; Levels adjustment to fine-tune shadows, midtones, and highlights @ 00:10:53; Editing Smart Object contents by double-clicking to open and save to propagate changes @ 00:11:59; Generative Fill to populate mockup assets inside the Smart Object (e.g., clouds) @ 00:12:52",3
gmlizVPIr1Y.youtube,Color Match in Photoshop - Day 25,"September 25, 2025",,"In this PHLEARN Day 25 tutorial, Aaron Nace demonstrates practical methods for color-matching colors from one photo to another in Photoshop. After acknowledging that automatic tools like Match Color and Neural Filters Color Transfer exist, he shows why they can fall short and then teaches a manual, non-destructive workflow centered on a Levels adjustment layer on a smart object. The method includes side-by-side comparison, sampling highlights and shadows with the Eyedropper, and adjusting individual RGB color channels to reproduce the color relationships between images. The video emphasizes iterative tweaking, color theory relationships (opposites for red/cyan, green/magenta, blue/yellow), and straightforward export options for delivering the final result.",Photoshop Overview; Color Matching; Match Color Tool; Image Adjustments; Neural Filters; Color Transfer; Smart Objects; Convert for Smart Filters; Levels Adjustment Layer; Eyedropper Tool; RGB Color Channels; Red Cyan Balance; Green Magenta Balance; Blue Yellow Balance; Shadow Highlight Adjustments; Side-by-Side Comparison; Crop Tool; Move Tool; JPEG Export; PSD Export; PSD Download,Manual color matching using a Levels adjustment layer on a Smart Object @ 00:02:34; Color channel-based adjustments (RGB channels) to tweak color balance @ 00:08:04; Side-by-side analysis and sampling with Eyedropper to guide color decisions @ 00:03:39; Exporting a single layer as JPEG while keeping the document as PSD @ 00:14:24,4
iS7ijvctMoA.youtube,"Levels vs Curves in Photoshop: Differences, Color Adjustments, and Layer Masks (Day 7)","September 7, 2025",,"PHLEARN’s Day 7 lesson contrasts Levels and Curves as two core adjustment tools in Photoshop. The video demonstrates how each adjustment controls light and color, beginning with Level’s input/output sliders and black/white/midtone points, then introducing Curves with its multi-point graph and the ability to create midtone shifts and S-curves. It emphasizes the practical equivalence of the two tools for broad edits, while highlighting Curves’ superior control over midtones and individual tonal points. The instructor then explores color adjustments via RGB channels and explains why Color Balance can be more intuitive for global color shifts. A substantial portion covers localized edits using layer masks, gradients, and radial gradients—demonstrating selective lightening of a subject and recoloring the sky with non-destructive workflows. The video concludes with guidance on when to use Levels vs Curves (depending on which interface feels more intuitive) and demonstrates combining both with masks to tune specific parts of an image.",Levels Adjustment; Curves Adjustment; Black Point; White Point; Midtone Control; Levels Input; Output Levels; RGB Channels; Red Channel; Green Channel; Blue Channel; Channel Color Balance; Layer Masks; Gradient Mask; Radial Gradient; Non Destructive Editing; Sky Selection; Quick Selection Tool; S Curve; Color Grading; Adjustment Panel Docking; Sample Image Download; Gradient Tool; Channel Specific Adjustments; Curves Levels Masking,"Basic Levels adjustment (black/white points, midtones) @ 00:02:03.920; Output levels adjustment (brighten darkest, darken lightest) @ 00:02:40.720; Curves adjustment with single and multiple points @ 00:06:07.840; Curves point picker and anchor-based editing @ 00:07:01.599; Color-channel editing in Levels (RGB channels) @ 00:09:32.080; Color balance alternative to per-channel edits @ 00:10:29.519; Selective sky recoloring with gradient masks @ 00:15:16.320; Layer masks with gradient and radial gradient @ 00:13:16.320; Non-destructive editing through masks and adjustment layers @ 00:12:58.000",7
ja6An971IRA.youtube,Correct Exposure in Photoshop - Day 22,"September 22, 2025",,"PHLEARN's Day 22 tutorial demonstrates a non-destructive workflow for correcting image exposure in Photoshop using Adobe Camera Raw. The instructor converts the layer to a smart object via Smart Filters, applies a global Camera Raw auto adjustment, and refines exposure with highlights, shadows, and vibrance. The lesson then masking a subject to apply local adjustments, removes a stray background figure with the Remove tool, automatically straightens the horizon, and revisits Camera Raw to fine-tune skin tones with the Color Mixer (Point Color). The approach emphasizes non-destructive editing with re-editable Camera Raw settings and provides a concise, repeatable sequence for improving exposure while preserving skin tone naturalness.",Adobe Camera Raw; Camera Raw Filter; Smart Filters; Smart Objects; Camera Raw Auto; Exposure Adjustment; Highlight Recovery; Shadow Recovery; Vibrance Adjustment; Warm Color Temperature; Subject Masking; People detection Subject masking; Create Mask; Mask Overlay; Remove Tool; Horizon Straightening; Geometry Adjustments; Auto Perspective; Reopen Camera Raw; Color Mixer; Point Color; HSL Color Controls; Eyedropper Tool; Local Masked Edits; Before After Comparison; Non-Destructive Workflow,Camera Raw Auto exposure and color balance @ 00:01:23; Masking with People detection and Create Mask @ 00:02:34; Remove tool in Camera Raw to erase background elements @ 00:04:01; Horizon auto-straightening with Camera Raw geometry @ 00:04:24; Skin color correction with Color Mixer and Point Color @ 00:05:20,7
kMDT_ZNFtUk.youtube,"Advanced Retouching in Photoshop: Spot Healing, Two‑Pass Blemish Removal, and Frequency Separation (PHLEARN Day 24)","September 24, 2025",,"PHLEARN’s Day 24 in the 30 Days of Photoshop series demonstrates a two-step, non-destructive approach to advanced retouching: first remove skin blemishes at the pore level using a spot-healing/removal workflow on a dedicated layer, then even out skin tone with a frequency separation action that creates a separate texture layer and a color layer. The tutorial emphasizes preserving skin texture, applying changes at both zoomed-in and zoomed-out scales, and using subtle, painterly blending with sampling via Alt/Option. It covers loading and applying a dedicated frequency separation action (with options for 8-bit JPEGs vs 16-bit RAW), blurring the texture to separate detail from color, organizing edits into a folder, and providing a downloadable PSD for practice. The session also notes the importance of not removing defining features (like moles) and points to a Flur Pro course for deeper learning.",Spot Healing Tool; New Layer Retouching; Remove After Stroke; Two Pass Retouching; Facial Feature Caution; Color Overlay Viewing; Zoomed View Evaluation; Frequency Separation; Frequency Separation Action; Frequency Separation Depth; Texture Blurring; Frequency Separation Layers; Frequency Separation Retouching; Tonal Balancing Brushwork; Tablet Brush Flow; Texture Retouching; Retouch Folder Organization; Practice PSD Download; Practice Resources,Spot Healing Brush Tool with Create New Layer @ 00:00:45.280; Frequency Separation action (8-bit) load and run @ 00:04:13.360; Texture layer / Color layer separation in Frequency Separation @ 00:04:41.120; Alt/Option sampling for tonal adjustment on color layer @ 00:07:12.240; Organized non-destructive editing via grouping retouch layers @ 00:12:11.120,14
lLQ3miK4GQE.youtube,"File formats in Photoshop: PSD/PSB, PDF, TIFF, JPEG/PNG/GIF and exporting workflow","September 3, 2025",,"PHLEARN’s Day 3 in the 30 Days of Photoshop series demonstrates how to manage and save image files with layers, and to export finalized images for web, print, and social media. The tutorial covers saving layered PSD (and PSB for very large files), PDF and TIFF options for preserving vector data and color depth, and the differences between flattened formats like JPEG and lossless PNG/GIF. It also walks through a practical edit using brightness/contrast adjustments, layer masks with a radial gradient, and a gradient map for color grading, followed by a detailed walkthrough of the Export As dialog to produce web- and print-ready assets at multiple sizes while preserving layer fidelity for future edits.",PSD Format; PSB Format; Photoshop PDF; TIFF Format; JPEG Format; PNG Export; GIF Export; Layered File; Adjustment Layer Workflow; Layer Masks; Brightness Contrast; Gradient Tool; Radial Gradient; Gradient Map; Opacity Control; sRGB Color Space; Export As; Web Optimization; Print Optimization; Color Space; Embedded Fonts; Color Grading; Artwork Preservation; Export Scales,Selective brightening using a Brightness/Contrast adjustment layer with a gradient mask @ 00:01:39; Color grading with Gradient Map and controlled opacity @ 00:03:35; Export As workflow with format choices and scale presets @ 00:09:01; Saving and re-opening PSD to preserve layers; setting sRGB color profile for JPEG @ 00:11:20,7
lgIFyMd_TzE.youtube,"PHLEARN 30 Days of Photoshop: Day 1 Tour — Interface, Workspaces, and Core Techniques","September 1, 2025",,"This Day 1 tour from PHLEARN’s 30 Days of Photoshop introduces absolute beginners to Photoshop 2025 by outlining the program’s layout, core tools, and how to navigate and customize workspaces. The host demonstrates creating new documents with template options, loading sample assets, and opening images, then moves into hands-on workspace configuration—pinning and saving custom workspaces, switching between built-in layouts, and arranging panels. A practical photo-editing workflow is shown using selection tools, adjustment layers, and non-destructive techniques, followed by tips on preferences, history states, and help resources. The video emphasizes a non-destructive mindset and a tailored, efficient interface to accelerate learning across the 30-day curriculum, with several AI-enabled and modern features highlighted (Generative Crop, Select Subject) for discoverability and searchability.",New File Dialog; Template Documents; Print Size Guide; Day One Assets; Photoshop Home Screen; Workspace Essentials; Contextual Taskbar; Custom Workspaces; Photoshop Panels; Move Tool; Ellipse Marquee Tool; Object Selection Tool; Quick Selection Tool; Frame Tool; Eyedropper Tool; Color Sampling; Brightness Contrast Layer; Layer Masks; Mask Blur Effects; Generative Crop; Select Subject Tool; Generative Tools; Trackpad Panning Zoom; Undo History; Help Menu Search; Background Save Settings; Adobe Stock Resources; Non-Destructive Philosophy,Gaussian blur applied to a layer mask to feather the edge @ 00:17:26; Select Subject using the Object Selection Tool @ 00:19:50; Generative Crop to expand canvas with AI fill @ 00:20:52; Adjustment layer paired with a targeted selection for brightness/contrast @ 00:16:25; Non-destructive editing workflow using adjustment layers and masks @ 00:34:14; Eyedropper tool to sample color from a subject (shirt) @ 00:25:04; Saving a custom workspace (Photo editing 2025) @ 00:30:44; Two-finger trackpad gesture and spacebar technique for pan/zoom @ 00:23:42,4
